"Method","Time (ms)","Own Time (ms)"
"java.lang.reflect.Method.invoke(Object, Object[]) Method.java","700","0"
"sun.reflect.DelegatingMethodAccessorImpl.invoke(Object, Object[]) DelegatingMethodAccessorImpl.java","700","0"
"sun.reflect.NativeMethodAccessorImpl.invoke(Object, Object[]) NativeMethodAccessorImpl.java","700","0"
"sun.reflect.NativeMethodAccessorImpl.invoke0(Method, Object, Object[]) NativeMethodAccessorImpl.java (native)","700","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_SingleShotTime(InfraControl, ThreadParams) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","649","0"
"java.lang.Thread.run() Thread.java","649","0"
"java.util.concurrent.Executors$RunnableAdapter.call() Executors.java","649","0"
"java.util.concurrent.FutureTask.run() FutureTask.java","649","0"
"java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor$Worker) ThreadPoolExecutor.java","649","0"
"java.util.concurrent.ThreadPoolExecutor$Worker.run() ThreadPoolExecutor.java","649","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","649","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","649","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_ss_jmhStub(InfraControl, RawResults, BenchmarkParams, IterationParams, ThreadParams, Blackhole, Control, int, int, SetupEncodingBenchmark_jmhType) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","638","0"
"eu.prismacloud.primitives.grs.bench.SetupEncodingBenchmark.measureSetupEncoding(Blackhole) SetupEncodingBenchmark.java","638","23"
"java.math.BigInteger.nextProbablePrime() BigInteger.java","625","0"
"java.math.BigInteger.passesMillerRabin(int, Random) BigInteger.java","618","0"
"java.math.BigInteger.primeToCertainty(int, Random) BigInteger.java","618","0"
"java.math.BigInteger.modPow(BigInteger, BigInteger) BigInteger.java","517","0"
"java.math.BigInteger.oddModPow(BigInteger, BigInteger) BigInteger.java","509","189"
"org.openjdk.jmh.runner.ForkedMain.main(String[]) ForkedMain.java","318","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.<init>(String, int) BinaryLinkClient.java","140","0"
"org.openjdk.jmh.runner.ForkedRunner.run() ForkedRunner.java","120","0"
"java.lang.ClassLoader.loadClass(String, boolean) ClassLoader.java","111","13"
"java.lang.ClassLoader.loadClass(String) ClassLoader.java","111","0"
"sun.misc.Launcher$AppClassLoader.loadClass(String, boolean) Launcher.java","111","0"
"java.io.ObjectInputStream.<clinit>() ObjectInputStream.java","97","0"
"org.openjdk.jmh.runner.BaseRunner.doSingle(BenchmarkParams, ActionMode, IterationResultAcceptor) BaseRunner.java","91","0"
"org.openjdk.jmh.runner.BaseRunner.runBenchmark(BenchmarkParams, IterationResultAcceptor) BaseRunner.java","91","0"
"org.openjdk.jmh.runner.BaseRunner.runBenchmarksForked(ActionPlan, IterationResultAcceptor) BaseRunner.java","91","0"
"java.math.BigInteger.leftShift(int[], int, int) BigInteger.java","88","49"
"java.math.BigInteger.<init>(int, Random) BigInteger.java","76","15"
"java.security.AccessController.doPrivileged(PrivilegedAction) AccessController.java (native)","76","15"
"java.io.ObjectInputStream.defaultReadFields(Object, ObjectStreamClass) ObjectInputStream.java","68","0"
"java.io.ObjectInputStream.readObject() ObjectInputStream.java","68","0"
"java.io.ObjectInputStream.readObject0(boolean) ObjectInputStream.java","68","0"
"java.io.ObjectInputStream.readOrdinaryObject(boolean) ObjectInputStream.java","68","0"
"java.io.ObjectInputStream.readSerialData(Object, ObjectStreamClass) ObjectInputStream.java","68","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.readFrame() BinaryLinkClient.java","68","0"
"java.io.ObjectInputStream.readClassDesc(boolean) ObjectInputStream.java","68","0"
"java.io.ObjectInputStream.readNonProxyDesc(boolean) ObjectInputStream.java","68","0"
"java.io.ObjectStreamClass.initNonProxy(ObjectStreamClass, Class, ClassNotFoundException, ObjectStreamClass) ObjectStreamClass.java","68","0"
"org.openjdk.jmh.runner.BenchmarkHandler.<init>(OutputFormat, Options, BenchmarkParams) BenchmarkHandler.java","60","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.handshake() BinaryLinkClient.java","57","0"
"java.lang.invoke.MethodHandles$Lookup.getDirectMethodCommon(byte, Class, MemberName, boolean, boolean, Class) MethodHandles.java","55","0"
"java.io.ObjectStreamClass.<init>(Class) ObjectStreamClass.java","55","0"
"java.io.ObjectStreamClass.lookup(Class, boolean) ObjectStreamClass.java","55","0"
"java.net.URLClassLoader.findClass(String) URLClassLoader.java","54","8"
"java.net.URLClassLoader$1.run() URLClassLoader.java","54","0"
"java.net.URLClassLoader$1.run() URLClassLoader.java","54","0"
"java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java (native)","54","0"
"java.math.BigInteger.montReduce(int[], int[], int, int) BigInteger.java","53","18"
"java.math.MutableBigInteger.divideKnuth(MutableBigInteger, MutableBigInteger, boolean) MutableBigInteger.java","52","7"
"java.lang.invoke.MethodHandleNatives.linkCallSite(Object, Object, Object, Object, Object, Object[]) MethodHandleNatives.java","50","0"
"java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java","50","0"
"java.io.ObjectStreamClass.invokeReadObject(Object, ObjectInputStream) ObjectStreamClass.java","50","0"
"java.util.ArrayList.readObject(ObjectInputStream) ArrayList.java","50","0"
"java.io.ObjectStreamClass$3.run() ObjectStreamClass.java","46","0"
"java.io.ObjectStreamClass$3.run() ObjectStreamClass.java","46","0"
"java.math.MutableBigInteger.divide(MutableBigInteger, MutableBigInteger, boolean) MutableBigInteger.java","44","0"
"java.math.MutableBigInteger.divide(MutableBigInteger, MutableBigInteger) MutableBigInteger.java","44","0"
"java.math.MutableBigInteger.divideOneWord(int, MutableBigInteger) MutableBigInteger.java","44","44"
"java.lang.ClassLoader.findBootstrapClass(String) ClassLoader.java (native)","44","44"
"java.lang.ClassLoader.findBootstrapClassOrNull(String) ClassLoader.java","44","0"
"java.lang.Class.getDeclaredMethods0(boolean) Class.java (native)","43","0"
"java.lang.Class.privateGetDeclaredMethods(boolean) Class.java","43","0"
"java.math.MutableBigInteger.normalize() MutableBigInteger.java","43","43"
"java.math.BigInteger.montgomeryMultiply(int[], int[], int[], int, long, int[]) BigInteger.java","42","20"
"java.net.URLClassLoader.defineClass(String, Resource) URLClassLoader.java","40","0"
"java.lang.invoke.DirectMethodHandle.make(byte, Class, MemberName) DirectMethodHandle.java","40","9"
"java.lang.invoke.DirectMethodHandle.makePreparedLambdaForm(MethodType, int) DirectMethodHandle.java","40","0"
"java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MemberName) DirectMethodHandle.java","40","0"
"java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MethodType, int) DirectMethodHandle.java","40","0"
"java.lang.invoke.MethodHandleNatives.linkMethodHandleConstant(Class, int, Class, String, Object) MethodHandleNatives.java","36","0"
"java.lang.ClassLoader.defineClass(String, byte[], int, int, ProtectionDomain) ClassLoader.java","35","0"
"java.lang.ClassLoader.defineClass1(String, byte[], int, int, ProtectionDomain, String) ClassLoader.java (native)","35","17"
"java.security.SecureClassLoader.defineClass(String, byte[], int, int, CodeSource) SecureClassLoader.java","35","0"
"java.math.BigInteger.<init>(int, byte[]) BigInteger.java","35","7"
"java.lang.invoke.MethodHandles$Lookup.findStatic(Class, String, MethodType) MethodHandles.java","34","0"
"java.lang.invoke.MethodHandles$Lookup.getDirectMethod(byte, Class, MemberName, Class) MethodHandles.java","34","0"
"java.lang.invoke.BoundMethodHandle.<clinit>() BoundMethodHandle.java","31","0"
"java.lang.invoke.BoundMethodHandle$SpeciesData.<clinit>() BoundMethodHandle.java","31","10"
"java.lang.invoke.LambdaForm.<clinit>() LambdaForm.java","31","0"
"java.lang.invoke.LambdaForm.createIdentityForms() LambdaForm.java","31","0"
"java.lang.invoke.MethodHandles$Lookup.getDirectMethodForConstant(byte, Class, MemberName) MethodHandles.java","31","0"
"java.lang.invoke.MethodHandles$Lookup.getDirectMethodNoSecurityManager(byte, Class, MemberName, Class) MethodHandles.java","31","0"
"java.lang.invoke.MethodHandles$Lookup.linkMethodHandleConstant(byte, Class, String, Object) MethodHandles.java","31","0"
"java.math.BigInteger.primitiveLeftShift(int[], int, int) BigInteger.java","31","31"
"org.openjdk.jmh.runner.link.BinaryLinkClient.requestPlan() BinaryLinkClient.java","28","0"
"java.io.ObjectStreamClass.getSerializableConstructor(Class) ObjectStreamClass.java","28","0"
"sun.reflect.MethodAccessorGenerator.generate(Class, String, Class[], Class, Class[], int, boolean, boolean, Class) MethodAccessorGenerator.java","28","7"
"sun.reflect.MethodAccessorGenerator.generateSerializationConstructor(Class, Class[], Class[], int, Class) MethodAccessorGenerator.java","28","0"
"sun.reflect.ReflectionFactory.generateConstructor(Class, Constructor) ReflectionFactory.java","28","0"
"sun.reflect.ReflectionFactory.newConstructorForSerialization(Class, Constructor) ReflectionFactory.java","28","0"
"java.math.BigInteger.montgomerySquare(int[], int[], int, long, int[]) BigInteger.java","27","2"
"java.lang.Number.<init>() Number.java","27","0"
"java.lang.Object.<init>() Object.java","27","27"
"sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java","27","0"
"java.lang.invoke.CallSite.makeSite(MethodHandle, String, MethodType, Object, Class) CallSite.java","27","0"
"java.lang.invoke.InnerClassLambdaMetafactory.buildCallSite() InnerClassLambdaMetafactory.java","27","0"
"java.lang.invoke.InnerClassLambdaMetafactory.spinInnerClass() InnerClassLambdaMetafactory.java","27","27"
"java.lang.invoke.LambdaForm$BMH.999966131.reinvoke(Object, Object, Object, Object, Object, Object, Object) LambdaForm$BMH","27","0"
"java.lang.invoke.LambdaForm$DMH.523429237.invokeStatic_L6_L(Object, Object, Object, Object, Object, Object, Object) LambdaForm$DMH","27","0"
"java.lang.invoke.LambdaForm$MH.1078694789.invoke_MT(Object, Object, Object, Object, Object, Object, Object, Object) LambdaForm$MH","27","0"
"java.lang.invoke.LambdaMetafactory.metafactory(MethodHandles$Lookup, String, MethodType, MethodType, MethodHandle, MethodType) LambdaMetafactory.java","27","0"
"java.io.ObjectOutputStream.writeObject(Object) ObjectOutputStream.java","26","0"
"java.io.ObjectOutputStream.writeObject0(Object, boolean) ObjectOutputStream.java","26","9"
"org.openjdk.jmh.runner.link.BinaryLinkClient.pushFrame(Serializable) BinaryLinkClient.java","26","0"
"java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java","26","0"
"java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCodeBytes() InvokerBytecodeGenerator.java","26","0"
"java.lang.invoke.LambdaForm.compileToBytecode() LambdaForm.java","26","0"
"java.math.BigInteger.randomBits(int, Random) BigInteger.java","25","25"
"java.math.BigInteger.implMontgomerySquare(int[], int[], int, long, int[]) BigInteger.java","24","0"
"java.math.BigInteger.addOne(int[], int, int, int) BigInteger.java","23","23"
"java.lang.invoke.CallSite.<clinit>() CallSite.java","23","0"
"java.lang.invoke.MethodHandle.setVarargs(MemberName) MethodHandle.java","23","0"
"java.lang.invoke.MethodHandleImpl.makeVarargsCollector(MethodHandle, Class) MethodHandleImpl.java","23","0"
"java.lang.invoke.MethodHandleImpl$AsVarargsCollector.<init>(MethodHandle, Class) MethodHandleImpl.java","23","0"
"java.lang.invoke.MethodHandleImpl$AsVarargsCollector.<init>(MethodType, MethodHandle, Class) MethodHandleImpl.java","23","0"
"java.lang.reflect.Proxy.newProxyInstance(ClassLoader, Class[], InvocationHandler) Proxy.java","23","0"
"java.lang.Class.getDeclaredMethods() Class.java","21","0"
"org.openjdk.jmh.runner.BenchmarkHandler.findBenchmarkMethod(Class, String) BenchmarkHandler.java","21","0"
"org.openjdk.jmh.util.ClassUtils.enumerateMethods(Class) ClassUtils.java","21","0"
"java.lang.Class.newInstance() Class.java","21","0"
"java.io.ObjectStreamClass.computeDefaultSUID(Class) ObjectStreamClass.java","21","0"
"java.io.ObjectStreamClass.getSerialVersionUID() ObjectStreamClass.java","21","0"
"java.io.ObjectStreamClass$2.run() ObjectStreamClass.java","21","0"
"java.io.ObjectStreamClass$2.run() ObjectStreamClass.java","21","0"
"java.security.MessageDigest.getInstance(String) MessageDigest.java","21","0"
"java.security.Security.getImpl(String, String, String) Security.java","21","0"
"sun.security.jca.GetInstance.getInstance(String, Class, String) GetInstance.java","21","0"
"java.lang.invoke.BoundMethodHandle$SpeciesData.initForBootstrap() BoundMethodHandle.java","20","0"
"java.lang.invoke.DirectMethodHandle.make(Class, MemberName) DirectMethodHandle.java","20","0"
"sun.reflect.MethodAccessorGenerator$1.run() MethodAccessorGenerator.java","20","0"
"sun.reflect.MethodAccessorGenerator$1.run() MethodAccessorGenerator.java","20","0"
"org.openjdk.jmh.profile.ProfilerFactory.getDiscoveredProfilers() ProfilerFactory.java","19","0"
"org.openjdk.jmh.profile.ProfilerFactory.getProfiler(ProfilerConfig) ProfilerFactory.java","19","0"
"org.openjdk.jmh.profile.ProfilerFactory.getProfilerOrNull(ProfilerConfig) ProfilerFactory.java","19","0"
"org.openjdk.jmh.profile.ProfilerFactory.getSupportedInternal(Collection) ProfilerFactory.java","19","0"
"org.openjdk.jmh.runner.BaseRunner.runBenchmark(BenchmarkParams, BenchmarkHandler, IterationResultAcceptor) BaseRunner.java","18","0"
"java.lang.reflect.Constructor.newInstance(Object[]) Constructor.java","16","0"
"sun.reflect.DelegatingConstructorAccessorImpl.newInstance(Object[]) DelegatingConstructorAccessorImpl.java","16","0"
"sun.reflect.NativeConstructorAccessorImpl.newInstance(Object[]) NativeConstructorAccessorImpl.java","16","0"
