"URN","ClassName","Bitlength"
"URN:proofsignature.P_3.responses.hatm_i_51","BigInteger","593"
"URN:proofsignature.P_3.responses.hatr_i_44","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatr_i_43","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatr_i_86","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatr_i_85","BigInteger","1362"
"URN:proofsignature.P_3.responses.hatm_i_16","BigInteger","593"
"URN:proofsignature.P_3.responses.hatr_i_89","BigInteger","1360"
"URN:proofsignature.P_3.responses.hatr_i_80","BigInteger","1362"
"URN:proofsignature.P_3.responses.hatr_i_3","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatr_i_83","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatm_i_j_326","BigInteger","593"
"URN:proofsignature.P_3.challenge.c","BigInteger","256"
"URN:proofsignature.P_3.responses.hatm_i_j_208","BigInteger","593"
"URN:proofsignature.P_3.responses.hatm_i_j_289","BigInteger","592"
"URN:proofsignature.P_3.responses.hatm_i_j_199","BigInteger","593"
"URN:proofsignature.P_3.responses.hatr_i_16","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatm_i_j_354","BigInteger","591"
"URN:proofsignature.P_3.responses.hatm_i_j_233","BigInteger","591"
"URN:proofsignature.P_3.responses.hatm_i_21","BigInteger","592"
"URN:proofsignature.P_3.responses.hatm_i_64","BigInteger","592"
"URN:proofsignature.P_3.signature.APrime","QRElement","1024"
"URN:proofsignature.P_3.responses.hatm_i_63","BigInteger","590"
"URN:proofsignature.P_3.responses.hatm_i_j_196","BigInteger","593"
"URN:proofsignature.P_3.hatr_Bari_Barj_0","BigInteger","1696"
"URN:proofsignature.P_3.responses.hatr_i_54","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatm_i_23","BigInteger","590"
"URN:proofsignature.P_3.responses.hatr_i_97","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatm_i_28","BigInteger","593"
"URN:proofsignature.P_3.responses.hatm_i_27","BigInteger","592"
"URN:proofsignature.P_3.responses.hatr_i_51","BigInteger","1360"
"URN:proofsignature.P_3.C_Bari_C_Barj_0","QRElement","1021"
"URN:proofsignature.P_3.C_Bari_C_Barj_0","QRElement","1020"
"URN:proofsignature.P_3.responses.hatm_i_j_312","BigInteger","586"
"URN:proofsignature.P_3.responses.hatm_i_71","BigInteger","588"
"URN:proofsignature.P_3.responses.hatm_i_j_385","BigInteger","593"
"URN:proofsignature.P_3.responses.hatr_i_28","BigInteger","1362"
"URN:proofsignature.P_3.responses.hatm_i_j_342","BigInteger","593"
"URN:proofsignature.P_3.responses.hatr_i_27","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatm_i_76","BigInteger","593"
"URN:proofsignature.P_3.hata_Bari_Barj_0","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatm_i_j_141","BigInteger","593"
"URN:proofsignature.P_3.hatb_Bari_Barj_0","BigInteger","1361"
"URN:proofsignature.P_3.responses.hatr_i_21","BigInteger","1362"
"URN:proofsignature.P_3.responses.hatr_i_64","BigInteger","1362"
"URN:proofsignature.P_3.responses.hatm_i_78","BigInteger","592"
"URN:proofsignature.P_3.responses.hatr_i_63","BigInteger","1360"
"URN:proofsignature.P_3.responses.hatm_i_77","BigInteger","593"
"URN:proofsignature.P_3.responses.hatr_i_23","BigInteger","1362"
"URN:proofsignature.P_3.responses.hatm_i_j_306","BigInteger","593"
"URN:proofsignature.P_3.responses.hate","BigInteger","453"
"URN:proofsignature.P_3.responses.hatm_i_j_102","BigInteger","589"
"URN:proofsignature.P_3.responses.hatm_i_3","BigInteger","593"
"URN:prover.APrime","QRElement","1024"
