"Method","Time (ms)","Own Time (ms)"
"java.lang.reflect.Method.invoke(Object, Object[]) Method.java","782","0"
"sun.reflect.DelegatingMethodAccessorImpl.invoke(Object, Object[]) DelegatingMethodAccessorImpl.java","782","0"
"sun.reflect.NativeMethodAccessorImpl.invoke(Object, Object[]) NativeMethodAccessorImpl.java","782","0"
"sun.reflect.NativeMethodAccessorImpl.invoke0(Method, Object, Object[]) NativeMethodAccessorImpl.java (native)","782","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_SingleShotTime(InfraControl, ThreadParams) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","726","6"
"java.lang.Thread.run() Thread.java","726","0"
"java.util.concurrent.Executors$RunnableAdapter.call() Executors.java","726","0"
"java.util.concurrent.FutureTask.run() FutureTask.java","726","0"
"java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor$Worker) ThreadPoolExecutor.java","726","0"
"java.util.concurrent.ThreadPoolExecutor$Worker.run() ThreadPoolExecutor.java","726","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","726","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","726","0"
"java.math.BigInteger.nextProbablePrime() BigInteger.java","712","0"
"java.math.BigInteger.passesMillerRabin(int, Random) BigInteger.java","712","25"
"java.math.BigInteger.primeToCertainty(int, Random) BigInteger.java","712","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_ss_jmhStub(InfraControl, RawResults, BenchmarkParams, IterationParams, ThreadParams, Blackhole, Control, int, int, SetupEncodingBenchmark_jmhType) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","702","0"
"eu.prismacloud.primitives.grs.bench.SetupEncodingBenchmark.measureSetupEncoding(Blackhole) SetupEncodingBenchmark.java","702","0"
"java.math.BigInteger.modPow(BigInteger, BigInteger) BigInteger.java","476","0"
"java.math.BigInteger.oddModPow(BigInteger, BigInteger) BigInteger.java","460","171"
"org.openjdk.jmh.runner.ForkedMain.main(String[]) ForkedMain.java","330","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.<init>(String, int) BinaryLinkClient.java","147","17"
"java.math.BigInteger.leftShift(int[], int, int) BigInteger.java","135","119"
"java.math.BigInteger.<init>(int, Random) BigInteger.java","134","0"
"org.openjdk.jmh.runner.ForkedRunner.run() ForkedRunner.java","123","0"
"java.lang.ClassLoader.loadClass(String, boolean) ClassLoader.java","100","9"
"java.lang.ClassLoader.loadClass(String) ClassLoader.java","100","0"
"sun.misc.Launcher$AppClassLoader.loadClass(String, boolean) Launcher.java","100","0"
"java.security.AccessController.doPrivileged(PrivilegedAction) AccessController.java (native)","97","0"
"java.io.ObjectInputStream.<clinit>() ObjectInputStream.java","94","0"
"org.openjdk.jmh.runner.BaseRunner.doSingle(BenchmarkParams, ActionMode, IterationResultAcceptor) BaseRunner.java","92","0"
