"Call Tree","Time (ms)","Level"
"<All threads>","1052","1"
"java.lang.Thread.run()","698","2"
"Thread.java:748 java.util.concurrent.ThreadPoolExecutor$Worker.run()","698","3"
"ThreadPoolExecutor.java:624 java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor$Worker)","698","4"
"ThreadPoolExecutor.java:1149 java.util.concurrent.FutureTask.run()","698","5"
"FutureTask.java:266 java.util.concurrent.Executors$RunnableAdapter.call()","698","6"
"Executors.java:511 java.util.concurrent.FutureTask.run()","698","7"
"FutureTask.java:266 org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call()","698","8"
"BenchmarkHandler.java:437 org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call()","698","9"
"BenchmarkHandler.java:453 java.lang.reflect.Method.invoke(Object, Object[])","698","10"
"Method.java:498 sun.reflect.DelegatingMethodAccessorImpl.invoke(Object, Object[])","698","11"
"DelegatingMethodAccessorImpl.java:43 sun.reflect.NativeMethodAccessorImpl.invoke(Object, Object[])","698","12"
"NativeMethodAccessorImpl.java:62 sun.reflect.NativeMethodAccessorImpl.invoke0(Method, Object, Object[])","698","13"
"NativeMethodAccessorImpl.java (native) eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_SingleShotTime(InfraControl, ThreadParams)","698","14"
"SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java:368 eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_ss_jmhStub(InfraControl, RawResults, BenchmarkParams, IterationParams, ThreadParams, Blackhole, Control, int, int, SetupEncodingBenchmark_jmhType)","682","15"
"SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java:412 eu.prismacloud.primitives.grs.bench.SetupEncodingBenchmark.measureSetupEncoding(Blackhole)","682","16"
"SetupEncodingBenchmark.java:128 java.math.BigInteger.nextProbablePrime()","682","17"
"BigInteger.java:820 java.math.BigInteger.primeToCertainty(int, Random)","682","18"
"BigInteger.java:876 java.math.BigInteger.passesMillerRabin(int, Random)","682","19"
"BigInteger.java:1036 java.math.BigInteger.modPow(BigInteger, BigInteger)","543","20"
"BigInteger.java:2603 java.math.BigInteger.oddModPow(BigInteger, BigInteger)","495","21"
"BigInteger.java:2830 java.math.BigInteger.leftShift(int[], int, int)","137","22"
"BigInteger.java:2471","90","23"
"BigInteger.java:2469","11","23"
"BigInteger.java:2470 java.math.BigInteger.primitiveLeftShift(int[], int, int)","11","23"
"BigInteger.java:2498","11","24"
"BigInteger.java:2470","11","23"
"BigInteger.java:2460 java.math.BigInteger.bitLengthForInt(int)","7","23"
"BigInteger.java:2450","7","24"
"BigInteger.java:2460","2","23"
"BigInteger.java:2838 java.math.MutableBigInteger.divide(MutableBigInteger, MutableBigInteger)","82","22"
"MutableBigInteger.java:1147 java.math.MutableBigInteger.divide(MutableBigInteger, MutableBigInteger, boolean)","82","23"
"MutableBigInteger.java:1153 java.math.MutableBigInteger.divideKnuth(MutableBigInteger, MutableBigInteger, boolean)","82","24"
"MutableBigInteger.java:1203 java.math.MutableBigInteger.divideOneWord(int, MutableBigInteger)","37","25"
"MutableBigInteger.java:1102","11","26"
"MutableBigInteger.java:1118","11","26"
"MutableBigInteger.java:1100","7","26"
"MutableBigInteger.java:1105","5","26"
"MutableBigInteger.java:1178","37","25"
"MutableBigInteger.java:1207 java.math.MutableBigInteger.<init>(int)","7","25"
"MutableBigInteger.java:112","7","26"
"BigInteger.java:2949 java.math.BigInteger.montReduce(int[], int[], int, int)","58","22"
"BigInteger.java:2968 java.math.BigInteger.addOne(int[], int, int, int)","23","23"
"BigInteger.java:3064","23","24"
"BigInteger.java:2966","22","23"
"BigInteger.java:2969","7","23"
"BigInteger.java:2961","5","23"
"BigInteger.java:2808","33","22"
"BigInteger.java:2790","30","22"
"BigInteger.java:2940 java.math.BigInteger.montgomerySquare(int[], int[], int, long, int[])","29","22"
"BigInteger.java:2666","17","23"
"BigInteger.java:2672 java.math.BigInteger.implMontgomerySquare(int[], int[], int, long, int[])","12","23"
"BigInteger.java:2714 java.math.BigInteger.montReduce(int[], int[], int, int)","6","24"
"BigInteger.java:2967 java.math.BigInteger.mulAdd(int[], int[], int, int, int)","6","25"
"BigInteger.java:3017","6","26"
"BigInteger.java:2713 java.math.BigInteger.squareToLen(int[], int, int[])","5","24"
"BigInteger.java:2012 java.math.BigInteger.implSquareToLen(int[], int, int[], int)","5","25"
"BigInteger.java:2096 java.math.BigInteger.primitiveLeftShift(int[], int, int)","5","26"
"BigInteger.java:2501","5","27"
"BigInteger.java:2839 java.math.MutableBigInteger.divide(MutableBigInteger, MutableBigInteger)","25","22"
"MutableBigInteger.java:1147","25","23"
"BigInteger.java:2783 java.math.BigInteger.equals(Object)","13","22"
"BigInteger.java:3728","13","23"
"BigInteger.java:2947","11","22"
"BigInteger.java:2835 java.math.MutableBigInteger.normalize()","11","22"
"MutableBigInteger.java:392","11","23"
"BigInteger.java:2833 java.math.MutableBigInteger.<init>(int[])","7","22"
"MutableBigInteger.java:121","7","23"
"BigInteger.java:2946","7","22"
"BigInteger.java:2928 java.math.BigInteger.montgomeryMultiply(int[], int[], int[], int, long, int[])","7","22"
"BigInteger.java:2655 java.math.BigInteger.implMontgomeryMultiplyChecks(int[], int[], int[], int, int[])","7","23"
"BigInteger.java:2687","7","24"
"BigInteger.java:2821","7","22"
"BigInteger.java:2793","7","22"
"BigInteger.java:2811","7","22"
"BigInteger.java:2928","4","22"
"BigInteger.java:2911","4","22"
"BigInteger.java:2801","4","22"
"BigInteger.java:2602 java.math.BigInteger.testBit(int)","27","21"
"BigInteger.java:3409","15","22"
"BigInteger.java:3409 java.math.BigInteger.getInt(int)","11","22"
"BigInteger.java:4427","11","23"
"BigInteger.java:2603","20","21"
"BigInteger.java:1032 java.math.BigInteger.<init>(int, Random)","81","20"
"BigInteger.java:623 java.math.BigInteger.<init>(int, byte[])","53","21"
"BigInteger.java:355","42","22"
"BigInteger.java:355 java.lang.Number.<init>()","7","22"
"Number.java:55","7","23"
"BigInteger.java:355 java.math.BigInteger.stripLeadingZeroBytes(byte[])","2","22"
"BigInteger.java:4255","2","23"
