"Call Tree","Time (ms)","Level"
"eu.prismacloud.primitives.grs.bench.SetupEncodingBenchmark.measureSetupEncoding-jmh-worker-1 Group: 'main' Native ID: 2654841","403","1"
"java.lang.Thread.run()","403","2"
"Thread.java:748 java.util.concurrent.ThreadPoolExecutor$Worker.run()","403","3"
"ThreadPoolExecutor.java:624 java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor$Worker)","403","4"
"ThreadPoolExecutor.java:1149 java.util.concurrent.FutureTask.run()","403","5"
"FutureTask.java:266 java.util.concurrent.Executors$RunnableAdapter.call()","403","6"
"Executors.java:511 java.util.concurrent.FutureTask.run()","403","7"
"FutureTask.java:266 org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call()","403","8"
"BenchmarkHandler.java:437 org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call()","403","9"
"BenchmarkHandler.java:453 java.lang.reflect.Method.invoke(Object, Object[])","403","10"
"Method.java:498 sun.reflect.DelegatingMethodAccessorImpl.invoke(Object, Object[])","403","11"
"DelegatingMethodAccessorImpl.java:43 sun.reflect.NativeMethodAccessorImpl.invoke(Object, Object[])","403","12"
"NativeMethodAccessorImpl.java:62 sun.reflect.NativeMethodAccessorImpl.invoke0(Method, Object, Object[])","403","13"
"NativeMethodAccessorImpl.java (native) eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_SingleShotTime(InfraControl, ThreadParams)","403","14"
"SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java:368 eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_ss_jmhStub(InfraControl, RawResults, BenchmarkParams, IterationParams, ThreadParams, Blackhole, Control, int, int, SetupEncodingBenchmark_jmhType)","397","15"
"SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java:412 eu.prismacloud.primitives.grs.bench.SetupEncodingBenchmark.measureSetupEncoding(Blackhole)","397","16"
"SetupEncodingBenchmark.java:128 java.math.BigInteger.nextProbablePrime()","393","17"
"BigInteger.java:820 java.math.BigInteger.primeToCertainty(int, Random)","385","18"
"BigInteger.java:876 java.math.BigInteger.passesMillerRabin(int, Random)","379","19"
"BigInteger.java:1036 java.math.BigInteger.modPow(BigInteger, BigInteger)","334","20"
"BigInteger.java:2603 java.math.BigInteger.oddModPow(BigInteger, BigInteger)","326","21"
"BigInteger.java:2830 java.math.BigInteger.leftShift(int[], int, int)","127","22"
"BigInteger.java:2471","76","23"
"BigInteger.java:2460 java.math.BigInteger.bitLengthForInt(int)","35","23"
"BigInteger.java:2450","30","24"
"BigInteger.java:2450 java.lang.Integer.numberOfLeadingZeros(int)","4","24"
"Integer.java:1405","4","25"
"BigInteger.java:2470","7","23"
"BigInteger.java:2470 java.math.BigInteger.primitiveLeftShift(int[], int, int)","7","23"
"BigInteger.java:2494 java.math.MutableBigInteger.divideKnuth(MutableBigInteger, MutableBigInteger, boolean)","7","24"
"MutableBigInteger.java:1178","7","25"
"BigInteger.java:2928 java.math.BigInteger.montgomeryMultiply(int[], int[], int[], int, long, int[])","30","22"
"BigInteger.java:2655 java.math.BigInteger.implMontgomeryMultiplyChecks(int[], int[], int[], int, int[])","23","23"
"BigInteger.java:2687","11","24"
"BigInteger.java:2693","11","24"
"BigInteger.java:2661","6","23"
"BigInteger.java:2949 java.math.BigInteger.montReduce(int[], int[], int, int)","22","22"
"BigInteger.java:2966","11","23"
"BigInteger.java:2968 java.math.BigInteger.addOne(int[], int, int, int)","11","23"
"BigInteger.java:3064","11","24"
"BigInteger.java:2835 java.math.MutableBigInteger.normalize()","22","22"
"MutableBigInteger.java:403","11","23"
"MutableBigInteger.java:392","10","23"
"BigInteger.java:2940 java.math.BigInteger.montgomerySquare(int[], int[], int, long, int[])","19","22"
"BigInteger.java:2672 java.math.BigInteger.implMontgomerySquare(int[], int[], int, long, int[])","19","23"
"BigInteger.java:2713 java.math.BigInteger.squareToLen(int[], int, int[])","10","24"
"BigInteger.java:2011 java.math.BigInteger.implSquareToLenChecks(int[], int, int[], int)","7","25"
"BigInteger.java:2026","7","26"
"BigInteger.java:2012 java.math.BigInteger.implSquareToLen(int[], int, int[], int)","2","25"
"BigInteger.java:2091 java.math.BigInteger.mulAdd(int[], int[], int, int, int)","2","26"
"BigInteger.java:3017 java.math.BigInteger.implMulAddCheck(int[], int[], int, int, int)","2","27"
"BigInteger.java:3025","2","28"
"BigInteger.java:2714 java.math.BigInteger.montReduce(int[], int[], int, int)","9","24"
"BigInteger.java:2966","6","25"
"BigInteger.java:2968 java.math.BigInteger.addOne(int[], int, int, int)","2","25"
"BigInteger.java:3061","2","26"
"BigInteger.java:2822","16","22"
"BigInteger.java:2811","15","22"
"BigInteger.java:2923","11","22"
"BigInteger.java:2857 java.math.BigInteger.montgomeryMultiply(int[], int[], int[], int, long, int[])","9","22"
"BigInteger.java:2661 java.math.BigInteger.implMontgomeryMultiply(int[], int[], int[], int, long, int[])","9","23"
"BigInteger.java:2708 java.math.BigInteger.multiplyToLen(int[], int, int[], int, int[])","9","24"
"BigInteger.java:1673","9","25"
"BigInteger.java:2800","9","22"
"BigInteger.java:2810","7","22"
"BigInteger.java:2801","7","22"
