"Method","Time (ms)","Own Time (ms)"
"java.lang.reflect.Method.invoke(Object, Object[]) Method.java","483","0"
"sun.reflect.DelegatingMethodAccessorImpl.invoke(Object, Object[]) DelegatingMethodAccessorImpl.java","483","0"
"sun.reflect.NativeMethodAccessorImpl.invoke(Object, Object[]) NativeMethodAccessorImpl.java","483","0"
"sun.reflect.NativeMethodAccessorImpl.invoke0(Method, Object, Object[]) NativeMethodAccessorImpl.java (native)","483","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_SingleShotTime(InfraControl, ThreadParams) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","466","0"
"java.lang.Thread.run() Thread.java","466","0"
"java.util.concurrent.Executors$RunnableAdapter.call() Executors.java","466","0"
"java.util.concurrent.FutureTask.run() FutureTask.java","466","0"
"java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor$Worker) ThreadPoolExecutor.java","466","0"
"java.util.concurrent.ThreadPoolExecutor$Worker.run() ThreadPoolExecutor.java","466","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","466","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","466","0"
"java.math.BigInteger.nextProbablePrime() BigInteger.java","450","0"
"java.math.BigInteger.passesMillerRabin(int, Random) BigInteger.java","447","36"
"java.math.BigInteger.primeToCertainty(int, Random) BigInteger.java","447","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_ss_jmhStub(InfraControl, RawResults, BenchmarkParams, IterationParams, ThreadParams, Blackhole, Control, int, int, SetupEncodingBenchmark_jmhType) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","442","0"
"eu.prismacloud.primitives.grs.bench.SetupEncodingBenchmark.measureSetupEncoding(Blackhole) SetupEncodingBenchmark.java","442","0"
"java.math.BigInteger.modPow(BigInteger, BigInteger) BigInteger.java","344","0"
"java.math.BigInteger.oddModPow(BigInteger, BigInteger) BigInteger.java","344","48"
"org.openjdk.jmh.runner.ForkedMain.main(String[]) ForkedMain.java","296","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.<init>(String, int) BinaryLinkClient.java","134","0"
"org.openjdk.jmh.runner.BaseRunner.doSingle(BenchmarkParams, ActionMode, IterationResultAcceptor) BaseRunner.java","100","0"
"org.openjdk.jmh.runner.BaseRunner.runBenchmark(BenchmarkParams, IterationResultAcceptor) BaseRunner.java","100","0"
"org.openjdk.jmh.runner.BaseRunner.runBenchmarksForked(ActionPlan, IterationResultAcceptor) BaseRunner.java","100","0"
"org.openjdk.jmh.runner.ForkedRunner.run() ForkedRunner.java","100","0"
"java.lang.ClassLoader.loadClass(String, boolean) ClassLoader.java","98","0"
"java.lang.ClassLoader.loadClass(String) ClassLoader.java","98","0"
"sun.misc.Launcher$AppClassLoader.loadClass(String, boolean) Launcher.java","98","0"
"java.io.ObjectInputStream.<clinit>() ObjectInputStream.java","91","0"
"java.net.URLClassLoader.findClass(String) URLClassLoader.java","84","7"
"java.net.URLClassLoader$1.run() URLClassLoader.java","76","0"
"java.net.URLClassLoader$1.run() URLClassLoader.java","76","0"
"java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java (native)","76","0"
"java.math.BigInteger.leftShift(int[], int, int) BigInteger.java","75","75"
"java.security.AccessController.doPrivileged(PrivilegedAction) AccessController.java (native)","72","0"
"java.math.BigInteger.montgomeryMultiply(int[], int[], int[], int, long, int[]) BigInteger.java","69","42"
"java.net.URLClassLoader.defineClass(String, Resource) URLClassLoader.java","67","0"
"java.math.BigInteger.<init>(int, Random) BigInteger.java","57","10"
"java.lang.invoke.MethodHandles$Lookup.getDirectMethodCommon(byte, Class, MemberName, boolean, boolean, Class) MethodHandles.java","56","0"
"org.openjdk.jmh.runner.BenchmarkHandler.<init>(OutputFormat, Options, BenchmarkParams) BenchmarkHandler.java","55","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.handshake() BinaryLinkClient.java","54","0"
"java.security.SecureClassLoader.defineClass(String, byte[], int, int, CodeSource) SecureClassLoader.java","54","0"
"java.io.ObjectStreamClass.<init>(Class) ObjectStreamClass.java","52","0"
"java.io.ObjectStreamClass.lookup(Class, boolean) ObjectStreamClass.java","52","0"
"java.io.ObjectStreamClass$3.run() ObjectStreamClass.java","52","0"
"java.io.ObjectStreamClass$3.run() ObjectStreamClass.java","52","0"
"java.io.ObjectStreamClass.getSerializableConstructor(Class) ObjectStreamClass.java","47","0"
"sun.reflect.ReflectionFactory.generateConstructor(Class, Constructor) ReflectionFactory.java","47","7"
"sun.reflect.ReflectionFactory.newConstructorForSerialization(Class, Constructor) ReflectionFactory.java","47","0"
"java.lang.invoke.MethodHandleNatives.linkMethodHandleConstant(Class, int, Class, String, Object) MethodHandleNatives.java","47","0"
"java.lang.invoke.MethodHandles$Lookup.findStatic(Class, String, MethodType) MethodHandles.java","46","0"
"java.lang.invoke.MethodHandles$Lookup.getDirectMethod(byte, Class, MemberName, Class) MethodHandles.java","46","0"
"java.math.BigInteger.montgomerySquare(int[], int[], int, long, int[]) BigInteger.java","44","0"
"java.lang.ClassLoader.defineClass(String, byte[], int, int, ProtectionDomain) ClassLoader.java","40","0"
"java.lang.ClassLoader.defineClass1(String, byte[], int, int, ProtectionDomain, String) ClassLoader.java (native)","40","40"
"sun.reflect.MethodAccessorGenerator.generate(Class, String, Class[], Class, Class[], int, boolean, boolean, Class) MethodAccessorGenerator.java","39","0"
"sun.reflect.MethodAccessorGenerator.generateSerializationConstructor(Class, Class[], Class[], int, Class) MethodAccessorGenerator.java","39","0"
"java.math.BigInteger.<init>(int, byte[]) BigInteger.java","38","0"
"java.io.ObjectInputStream.defaultReadFields(Object, ObjectStreamClass) ObjectInputStream.java","38","0"
"java.io.ObjectInputStream.readObject() ObjectInputStream.java","38","0"
"java.io.ObjectInputStream.readObject0(boolean) ObjectInputStream.java","38","0"
"java.io.ObjectInputStream.readOrdinaryObject(boolean) ObjectInputStream.java","38","0"
"java.io.ObjectInputStream.readSerialData(Object, ObjectStreamClass) ObjectInputStream.java","38","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.readFrame() BinaryLinkClient.java","38","0"
"java.math.MutableBigInteger.divide(MutableBigInteger, MutableBigInteger) MutableBigInteger.java","38","0"
"java.math.MutableBigInteger.divide(MutableBigInteger, MutableBigInteger, boolean) MutableBigInteger.java","38","0"
"java.math.MutableBigInteger.divideKnuth(MutableBigInteger, MutableBigInteger, boolean) MutableBigInteger.java","38","0"
"java.lang.invoke.MethodHandleNatives.linkCallSite(Object, Object, Object, Object, Object, Object[]) MethodHandleNatives.java","36","0"
"java.lang.invoke.MethodHandleNatives.linkCallSiteImpl(Class, MethodHandle, String, MethodType, Object, Object[]) MethodHandleNatives.java","36","0"
"java.lang.invoke.DirectMethodHandle.make(byte, Class, MemberName) DirectMethodHandle.java","34","0"
"java.lang.invoke.DirectMethodHandle.makePreparedLambdaForm(MethodType, int) DirectMethodHandle.java","34","0"
"java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MemberName) DirectMethodHandle.java","34","0"
"java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MethodType, int) DirectMethodHandle.java","34","0"
"java.io.ObjectOutputStream.writeObject(Object) ObjectOutputStream.java","34","0"
"java.io.ObjectOutputStream.writeObject0(Object, boolean) ObjectOutputStream.java","34","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.pushFrame(Serializable) BinaryLinkClient.java","34","0"
"java.lang.invoke.MethodHandles$Lookup.linkMethodHandleConstant(byte, Class, String, Object) MethodHandles.java","32","0"
"java.math.MutableBigInteger.normalize() MutableBigInteger.java","31","31"
"java.math.BigInteger.stripLeadingZeroBytes(byte[]) BigInteger.java","30","30"
"java.math.BigInteger.implMontgomeryMultiplyChecks(int[], int[], int[], int, int[]) BigInteger.java","30","30"
"java.lang.invoke.LambdaForm.<clinit>() LambdaForm.java","30","0"
"java.lang.invoke.LambdaForm.createIdentityForms() LambdaForm.java","30","0"
"java.lang.invoke.MethodHandles$Lookup.getDirectMethodForConstant(byte, Class, MemberName) MethodHandles.java","30","0"
"java.lang.invoke.MethodHandles$Lookup.getDirectMethodNoSecurityManager(byte, Class, MemberName, Class) MethodHandles.java","30","0"
"java.io.ObjectInputStream.readClassDesc(boolean) ObjectInputStream.java","29","0"
"java.io.ObjectInputStream.readNonProxyDesc(boolean) ObjectInputStream.java","29","0"
"java.io.ObjectStreamClass.initNonProxy(ObjectStreamClass, Class, ClassNotFoundException, ObjectStreamClass) ObjectStreamClass.java","29","0"
"java.math.MutableBigInteger.divideOneWord(int, MutableBigInteger) MutableBigInteger.java","29","29"
"java.math.BigInteger.montReduce(int[], int[], int, int) BigInteger.java","28","19"
"java.lang.Class.getDeclaredMethods0(boolean) Class.java (native)","28","0"
"java.lang.Class.privateGetDeclaredMethods(boolean) Class.java","28","0"
"org.openjdk.jmh.runner.BaseRunner.runBenchmark(BenchmarkParams, BenchmarkHandler, IterationResultAcceptor) BaseRunner.java","26","0"
"java.io.ObjectOutputStream.defaultWriteFields(Object, ObjectStreamClass) ObjectOutputStream.java","26","0"
"java.io.ObjectOutputStream.writeOrdinaryObject(Object, ObjectStreamClass, boolean) ObjectOutputStream.java","26","0"
"java.io.ObjectOutputStream.writeSerialData(Object, ObjectStreamClass) ObjectOutputStream.java","26","0"
"sun.reflect.ClassDefiner.defineClass(String, byte[], int, int, ClassLoader) ClassDefiner.java","26","0"
"sun.reflect.MethodAccessorGenerator$1.run() MethodAccessorGenerator.java","26","0"
"sun.reflect.MethodAccessorGenerator$1.run() MethodAccessorGenerator.java","26","0"
"java.lang.invoke.CallSite.<clinit>() CallSite.java","26","0"
"java.lang.invoke.MethodHandle.asCollector(Class, int) MethodHandle.java","26","0"
"java.lang.invoke.MethodHandle.setVarargs(MemberName) MethodHandle.java","26","0"
"java.lang.invoke.MethodHandleImpl.makeVarargsCollector(MethodHandle, Class) MethodHandleImpl.java","26","0"
"java.lang.invoke.MethodHandleImpl.varargsArray(int) MethodHandleImpl.java","26","0"
"java.lang.invoke.MethodHandleImpl.varargsArray(Class, int) MethodHandleImpl.java","26","0"
"java.lang.invoke.MethodHandleImpl$AsVarargsCollector.<init>(MethodHandle, Class) MethodHandleImpl.java","26","0"
"java.lang.invoke.MethodHandleImpl$AsVarargsCollector.<init>(MethodType, MethodHandle, Class) MethodHandleImpl.java","26","0"
"java.lang.invoke.MethodHandleImpl$Lazy.<clinit>() MethodHandleImpl.java","26","0"
"java.lang.reflect.Proxy.newProxyInstance(ClassLoader, Class[], InvocationHandler) Proxy.java","25","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest._jmh_tryInit_f_setupencodingbenchmark0_G(InfraControl) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","24","0"
"sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java","24","0"
"java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCode(LambdaForm, MethodType) InvokerBytecodeGenerator.java","23","0"
"java.lang.invoke.InvokerBytecodeGenerator.generateCustomizedCodeBytes() InvokerBytecodeGenerator.java","23","0"
"java.lang.invoke.LambdaForm.compileToBytecode() LambdaForm.java","23","0"
"java.lang.Class.getDeclaredField(String) Class.java","22","10"
"java.math.BigInteger.implMontgomerySquare(int[], int[], int, long, int[]) BigInteger.java","21","6"
"java.lang.Class.forName(String) Class.java","20","0"
"java.lang.Class.forName0(String, boolean, ClassLoader, Class) Class.java (native)","20","0"
"java.lang.invoke.BoundMethodHandle.<clinit>() BoundMethodHandle.java","20","0"
"java.lang.invoke.BoundMethodHandle$Factory.makeCbmhCtor(Class, String) BoundMethodHandle.java","20","0"
"java.lang.invoke.BoundMethodHandle$Factory.makeCtors(Class, String, MethodHandle[]) BoundMethodHandle.java","20","0"
"java.lang.invoke.BoundMethodHandle$SpeciesData.<clinit>() BoundMethodHandle.java","20","0"
"java.lang.invoke.BoundMethodHandle$SpeciesData.initForBootstrap() BoundMethodHandle.java","20","0"
"java.lang.invoke.DirectMethodHandle$Lazy.<clinit>() DirectMethodHandle.java","20","0"
"java.lang.invoke.LambdaForm$NamedFunction.resolve() LambdaForm.java","20","10"
"java.math.BigInteger.materialize(int[], int) BigInteger.java","19","19"
"java.lang.invoke.MemberName$Factory.resolve(byte, MemberName, Class) MemberName.java","18","1"
