"Method","Time (ms)","Own Time (ms)"
"java.lang.Thread.run() Thread.java","506","23"
"org.openjdk.jmh.runner.ForkedMain.main(String[]) ForkedMain.java","335","335"
"java.io.ObjectInputStream.readObject() ObjectInputStream.java","224","419"
"uk.ac.ncl.cascade.binding.ProverVCOrchestrator.executePreChallengePhase() ProverVCOrchestrator.java","142","0"
"eu.prismacloud.primitives.zkpgs.util.FilePersistenceUtil.read(String) FilePersistenceUtil.java","136","0"
"java.lang.ClassLoader.loadClass(String) ClassLoader.java","136","186"
"java.lang.String.valueOf(Object) String.java","114","104"
"java.math.BigInteger.toString() BigInteger.java","114","114"
"eu.prismacloud.primitives.zkpgs.BaseRepresentation.addToChallengeContext(List) BaseRepresentation.java","104","0"
"eu.prismacloud.primitives.zkpgs.context.GSContext.addToChallengeContext(List) GSContext.java","104","0"
"eu.prismacloud.primitives.zkpgs.context.GSContext.computeChallengeContext() GSContext.java","104","0"
"eu.prismacloud.primitives.zkpgs.keys.ExtendedPublicKey.addToChallengeContext(List) ExtendedPublicKey.java","104","0"
"eu.prismacloud.primitives.zkpgs.prover.PossessionProver.computetildeZ() PossessionProver.java","100","0"
"eu.prismacloud.primitives.zkpgs.prover.PossessionProver.executeCompoundPreChallengePhase() PossessionProver.java","100","0"
"eu.prismacloud.primitives.zkpgs.prover.PossessionProver.executePreChallengePhase() PossessionProver.java","100","0"
"uk.ac.ncl.cascade.binding.ProverVCOrchestrator.computeTildeZ() ProverVCOrchestrator.java","100","0"
"uk.ac.ncl.cascade.binding.ProverVCOrchestrator.computeChallenge() ProverVCOrchestrator.java","88","0"
"java.util.logging.Logger.log(Level, String) Logger.java","86","86"
"java.util.logging.Logger.info(String) Logger.java","78","78"
"uk.ac.ncl.cascade.binding.ProverVCOrchestrator.populateChallengeList() ProverVCOrchestrator.java","59","0"
"eu.prismacloud.primitives.zkpgs.util.crypto.QRElement.modPow(BigInteger) QRElement.java","55","0"
"eu.prismacloud.primitives.zkpgs.util.crypto.QRElement.modPow(BigInteger) QRElement.java","55","0"
"java.math.BigInteger.modPow(BigInteger, BigInteger) BigInteger.java","55","55"
"uk.ac.ncl.cascade.binding.VerifierVCOrchestrator.computeChallenge() VerifierVCOrchestrator.java","52","0"
"uk.ac.ncl.cascade.binding.VerifierVCOrchestrator.populateChallengeList() VerifierVCOrchestrator.java","52","0"
"eu.prismacloud.primitives.zkpgs.signature.GSSignature.blind() GSSignature.java","42","0"
"java.security.MessageDigest.update(byte[]) MessageDigest.java","29","29"
"eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeHash(List, int) CryptoUtilsFacade.java","29","0"
"eu.prismacloud.primitives.zkpgs.util.GSUtils.computeHash(List, int) GSUtils.java","29","8"
"eu.prismacloud.primitives.zkpgs.verifier.PossessionVerifier.executeCompoundVerification(BigInteger) PossessionVerifier.java","25","0"
"eu.prismacloud.primitives.zkpgs.verifier.PossessionVerifier.executeVerification(BigInteger) PossessionVerifier.java","25","0"
"uk.ac.ncl.cascade.binding.VerifierVCOrchestrator.executeVerification() VerifierVCOrchestrator.java","25","0"
"uk.ac.ncl.cascade.binding.VerifierVCOrchestrator.executeVerification(BigInteger) VerifierVCOrchestrator.java","25","0"
"uk.ac.ncl.cascade.binding.VerifierVCOrchestrator.init() VerifierVCOrchestrator.java","18","0"
"eu.prismacloud.primitives.zkpgs.store.ProofStore.store(String, Object) ProofStore.java","13","0"
"eu.prismacloud.primitives.zkpgs.store.URN.createURN(String, String) URN.java","13","0"
"eu.prismacloud.primitives.zkpgs.util.NamespaceComponent.fromString(String, NamespaceComponent$Type) NamespaceComponent.java","13","0"
"eu.prismacloud.primitives.zkpgs.util.NamespaceComponent.validate(String, NamespaceComponent$Type) NamespaceComponent.java","13","0"
"eu.prismacloud.primitives.zkpgs.util.NamespaceComponent.validateNSS(String) NamespaceComponent.java","13","0"
"java.util.regex.Matcher.matches() Matcher.java","13","13"
"uk.ac.ncl.cascade.binding.VerifierVCOrchestrator.receiveProverMessage() VerifierVCOrchestrator.java","13","0"
"uk.ac.ncl.cascade.binding.VerifierVCOrchestrator.storeProofSignature(Map) VerifierVCOrchestrator.java","13","0"
"eu.prismacloud.primitives.zkpgs.util.crypto.QRElement.modInverse() QRElement.java","13","0"
"eu.prismacloud.primitives.zkpgs.util.crypto.QRElement.modInverse() QRElement.java","13","0"
"java.math.BigInteger.modInverse(BigInteger) BigInteger.java","13","13"
"sun.launcher.LauncherHelper.checkAndLoadMain(boolean, int, String) LauncherHelper.java","11","11"
"eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFacade.computeRandomNumber(int) CryptoUtilsFacade.java","10","0"
"eu.prismacloud.primitives.zkpgs.util.CryptoUtilsFactory.getInstance(String) CryptoUtilsFactory.java","10","0"
"eu.prismacloud.primitives.zkpgs.verifier.GSVerifier.computeNonce() GSVerifier.java","10","0"
"eu.prismacloud.primitives.zkpgs.signature.GSSignature.<init>(SignerPublicKey, GroupElement, BigInteger, BigInteger) GSSignature.java","10","0"
"eu.prismacloud.primitives.zkpgs.util.crypto.QRElement.toString() QRElement.java","10","0"
"java.lang.StringBuilder.append(Object) StringBuilder.java","10","0"
"eu.prismacloud.primitives.zkpgs.util.NamespaceComponent.<clinit>() NamespaceComponent.java","7","0"
"java.util.regex.Pattern.compile(String) Pattern.java","7","7"
"eu.prismacloud.primitives.zkpgs.store.URN.<init>(NamespaceComponent, NamespaceComponent, boolean) URN.java","7","0"
"eu.prismacloud.primitives.zkpgs.store.URN.createZkpgsURN(String) URN.java","7","0"
"eu.prismacloud.primitives.zkpgs.store.URNType.getSuffix(URNType) URNType.java","7","0"
"eu.prismacloud.primitives.zkpgs.store.URNType.parseURNSuffix(String) URNType.java","7","0"
"eu.prismacloud.primitives.zkpgs.store.URNType.parseURNType(String) URNType.java","7","0"
"eu.prismacloud.primitives.zkpgs.store.URNType$1.<clinit>() URNType.java","7","0"
"java.lang.Enum.ordinal() Enum.java","7","7"
"eu.prismacloud.primitives.zkpgs.util.GSLoggerConfiguration.<clinit>() GSLoggerConfiguration.java","5","0"
"java.util.logging.LogManager.readConfiguration(InputStream) LogManager.java","5","5"
"uk.ac.ncl.cascade.binding.ProverVCOrchestrator.<init>(ExtendedPublicKey, IMessageGateway) ProverVCOrchestrator.java","5","0"
