"Method","Time (ms)","Own Time (ms)"
"java.lang.reflect.Method.invoke(Object, Object[]) Method.java","614","0"
"sun.reflect.DelegatingMethodAccessorImpl.invoke(Object, Object[]) DelegatingMethodAccessorImpl.java","614","0"
"sun.reflect.NativeMethodAccessorImpl.invoke(Object, Object[]) NativeMethodAccessorImpl.java","614","0"
"sun.reflect.NativeMethodAccessorImpl.invoke0(Method, Object, Object[]) NativeMethodAccessorImpl.java (native)","614","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_SingleShotTime(InfraControl, ThreadParams) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","583","0"
"java.lang.Thread.run() Thread.java","583","0"
"java.util.concurrent.Executors$RunnableAdapter.call() Executors.java","583","0"
"java.util.concurrent.FutureTask.run() FutureTask.java","583","0"
"java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor$Worker) ThreadPoolExecutor.java","583","0"
"java.util.concurrent.ThreadPoolExecutor$Worker.run() ThreadPoolExecutor.java","583","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","583","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","583","0"
"java.math.BigInteger.nextProbablePrime() BigInteger.java","578","0"
"java.math.BigInteger.passesMillerRabin(int, Random) BigInteger.java","578","31"
"java.math.BigInteger.primeToCertainty(int, Random) BigInteger.java","578","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_ss_jmhStub(InfraControl, RawResults, BenchmarkParams, IterationParams, ThreadParams, Blackhole, Control, int, int, SetupEncodingBenchmark_jmhType) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","562","0"
"eu.prismacloud.primitives.grs.bench.SetupEncodingBenchmark.measureSetupEncoding(Blackhole) SetupEncodingBenchmark.java","562","0"
"java.math.BigInteger.modPow(BigInteger, BigInteger) BigInteger.java","380","0"
"java.math.BigInteger.oddModPow(BigInteger, BigInteger) BigInteger.java","380","76"
"org.openjdk.jmh.runner.ForkedMain.main(String[]) ForkedMain.java","342","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.<init>(String, int) BinaryLinkClient.java","134","10"
"java.math.BigInteger.leftShift(int[], int, int) BigInteger.java","102","78"
"java.io.ObjectInputStream.<clinit>() ObjectInputStream.java","100","0"
"org.openjdk.jmh.runner.ForkedRunner.run() ForkedRunner.java","97","0"
"java.lang.ClassLoader.loadClass(String, boolean) ClassLoader.java","88","0"
"java.lang.ClassLoader.loadClass(String) ClassLoader.java","88","0"
