"Method","Time (ms)","Own Time (ms)"
"java.lang.reflect.Method.invoke(Object, Object[]) Method.java","390","0"
"sun.reflect.DelegatingMethodAccessorImpl.invoke(Object, Object[]) DelegatingMethodAccessorImpl.java","390","0"
"sun.reflect.NativeMethodAccessorImpl.invoke(Object, Object[]) NativeMethodAccessorImpl.java","390","0"
"sun.reflect.NativeMethodAccessorImpl.invoke0(Method, Object, Object[]) NativeMethodAccessorImpl.java (native)","390","0"
"org.openjdk.jmh.runner.ForkedMain.main(String[]) ForkedMain.java","356","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_SingleShotTime(InfraControl, ThreadParams) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","305","0"
"java.lang.Thread.run() Thread.java","305","0"
"java.util.concurrent.Executors$RunnableAdapter.call() Executors.java","305","0"
"java.util.concurrent.FutureTask.run() FutureTask.java","305","0"
"java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor$Worker) ThreadPoolExecutor.java","305","0"
"java.util.concurrent.ThreadPoolExecutor$Worker.run() ThreadPoolExecutor.java","305","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","305","0"
"org.openjdk.jmh.runner.BenchmarkHandler$BenchmarkTask.call() BenchmarkHandler.java","305","0"
"eu.prismacloud.primitives.grs.bench.generated.SetupEncodingBenchmark_measureSetupEncoding_jmhTest.measureSetupEncoding_ss_jmhStub(InfraControl, RawResults, BenchmarkParams, IterationParams, ThreadParams, Blackhole, Control, int, int, SetupEncodingBenchmark_jmhType) SetupEncodingBenchmark_measureSetupEncoding_jmhTest.java","289","0"
"eu.prismacloud.primitives.grs.bench.SetupEncodingBenchmark.measureSetupEncoding(Blackhole) SetupEncodingBenchmark.java","289","0"
"java.math.BigInteger.nextProbablePrime() BigInteger.java","289","0"
"java.math.BigInteger.passesMillerRabin(int, Random) BigInteger.java","289","17"
"java.math.BigInteger.primeToCertainty(int, Random) BigInteger.java","289","0"
"java.math.BigInteger.modPow(BigInteger, BigInteger) BigInteger.java","240","22"
"java.math.BigInteger.oddModPow(BigInteger, BigInteger) BigInteger.java","218","66"
"org.openjdk.jmh.runner.link.BinaryLinkClient.<init>(String, int) BinaryLinkClient.java","147","0"
"java.security.AccessController.doPrivileged(PrivilegedAction) AccessController.java (native)","143","0"
"org.openjdk.jmh.runner.ForkedRunner.run() ForkedRunner.java","126","0"
"java.io.ObjectInputStream.<clinit>() ObjectInputStream.java","109","0"
"java.io.ObjectInputStream.defaultReadFields(Object, ObjectStreamClass) ObjectInputStream.java","101","0"
"java.io.ObjectInputStream.readObject() ObjectInputStream.java","101","0"
"java.io.ObjectInputStream.readObject0(boolean) ObjectInputStream.java","101","0"
"java.io.ObjectInputStream.readOrdinaryObject(boolean) ObjectInputStream.java","101","0"
"java.io.ObjectInputStream.readSerialData(Object, ObjectStreamClass) ObjectInputStream.java","101","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.readFrame() BinaryLinkClient.java","101","0"
"java.io.ObjectStreamClass.<init>(Class) ObjectStreamClass.java","95","0"
"java.io.ObjectStreamClass.lookup(Class, boolean) ObjectStreamClass.java","95","0"
"java.io.ObjectStreamClass$3.run() ObjectStreamClass.java","95","0"
"java.io.ObjectStreamClass$3.run() ObjectStreamClass.java","95","0"
"java.io.ObjectInputStream.readClassDesc(boolean) ObjectInputStream.java","94","0"
"java.io.ObjectInputStream.readNonProxyDesc(boolean) ObjectInputStream.java","94","0"
"java.io.ObjectStreamClass.initNonProxy(ObjectStreamClass, Class, ClassNotFoundException, ObjectStreamClass) ObjectStreamClass.java","94","0"
"java.lang.invoke.MethodHandles$Lookup.getDirectMethodCommon(byte, Class, MemberName, boolean, boolean, Class) MethodHandles.java","84","0"
"org.openjdk.jmh.runner.BaseRunner.doSingle(BenchmarkParams, ActionMode, IterationResultAcceptor) BaseRunner.java","82","0"
"org.openjdk.jmh.runner.BaseRunner.runBenchmark(BenchmarkParams, IterationResultAcceptor) BaseRunner.java","82","0"
"org.openjdk.jmh.runner.BaseRunner.runBenchmarksForked(ActionPlan, IterationResultAcceptor) BaseRunner.java","82","0"
"org.openjdk.jmh.runner.link.BinaryLinkClient.handshake() BinaryLinkClient.java","82","0"
"java.io.ObjectStreamClass.invokeReadObject(Object, ObjectInputStream) ObjectStreamClass.java","77","0"
"java.util.ArrayList.readObject(ObjectInputStream) ArrayList.java","77","0"
"java.security.AccessController.doPrivileged(PrivilegedExceptionAction, AccessControlContext) AccessController.java (native)","74","0"
"java.lang.invoke.DirectMethodHandle.make(byte, Class, MemberName) DirectMethodHandle.java","63","0"
"java.lang.invoke.DirectMethodHandle.preparedLambdaForm(MemberName) DirectMethodHandle.java","63","0"
"java.lang.ClassLoader.loadClass(String, boolean) ClassLoader.java","60","0"
